type,bom_ref,group,name,version,description,algorithm,hash_text,license_id,purl,website,issueTracker,vcs
library,queue-microtask@1.2.3,,queue-microtask,1.2.3,fast~ tiny `queueMicrotask` shim for modern engines,SHA-512,36e68d49ae9f94a4f925a498433268934e09cd32f5080e9a1a1bf9adf2d6dcf82a03e3360a1a59427002f21f22e19164052f17e51aa40c11c0eebe217a3dcaf4,MIT,pkg:npm/queue-microtask@1.2.3,https://github.com/feross/queue-microtask,https://github.com/feross/queue-microtask/issues,git://github.com/feross/queue-microtask.git
library,fastq@1.15.0,,fastq,1.15.0,Fast~ in memory work queue,SHA-512,c01ae8714d8b0975dafa5581b7c4682110fcf458bc39d0013836bf9049f27b28d2e5a64ee7f18dbc8e6c1083400ea3ff87c336f541d31d46f9dec52ee4886a77,ISC,pkg:npm/fastq@1.15.0,https://github.com/mcollina/fastq#readme,https://github.com/mcollina/fastq/issues,git+https://github.com/mcollina/fastq.git
library,reusify@1.0.4,,reusify,1.0.4,Reuse objects and functions with style,SHA-512,53d9c7f3c6b77dcfde902175974fd43f5228b22b888f24e1ee106f5d530762055c7c6bedf3ded782e8f650e2c3788e411b69bbfeec3268b553e9f6ed0b04f2cf,MIT,pkg:npm/reusify@1.0.4,https://github.com/mcollina/reusify#readme,https://github.com/mcollina/reusify/issues,git+https://github.com/mcollina/reusify.git
library,@ungap/structured-clone@1.2.0,@ungap,structured-clone,1.2.0,A structuredClone polyfill,SHA-512,cee55d16b3098ae083414302cd0683e8a2f6f0c8e7aaa37c5e702a884abd3cd9bf8423d34867eb5c239fc23d68c382c56ffb4dca624fc2c35b55e3dcd7116aad,ISC,pkg:npm/%40ungap/structured-clone@1.2.0,https://github.com/ungap/structured-clone#readme,https://github.com/ungap/structured-clone/issues,git+https://github.com/ungap/structured-clone.git
library,doctrine@3.0.0,,doctrine,3.0.0,JSDoc parser,SHA-512,c92f90e62de105fec6064778286f1aede04d3563462d3684c306165228c860cef3ae56033340455c78e33d6956675460ed469d7597880e68bd8c5dc79aa890db,Apache-2.0,pkg:npm/doctrine@3.0.0,https://github.com/eslint/doctrine,https://github.com/eslint/doctrine/issues,git+https://github.com/eslint/doctrine.git
library,eslint-scope@7.2.2,,eslint-scope,7.2.2,ECMAScript scope analyzer for ESLint,SHA-512,74eb76d4eee54cc84333e5fd981e065fe0d9ad9b425093cbff095c4eac72af1e48bced0862d20b76dad0190a7ef27e52d20c1256639ff4d42b8cc3a07d066522,BSD-2-Clause,pkg:npm/eslint-scope@7.2.2,http://github.com/eslint/eslint-scope,https://github.com/eslint/eslint-scope/issues,git+https://github.com/eslint/eslint-scope.git
library,esrecurse@4.3.0,,esrecurse,4.3.0,ECMAScript AST recursive visitor,SHA-512,2a67ca2f76fa1be457bcff0dd6faf74ead642ffa021609f63585c4b6a3fcfcbde929aa540381bc70555aa05dd2537db7083e17ca947f7df8a81e692d8bafd36a,BSD-2-Clause,pkg:npm/esrecurse@4.3.0,https://github.com/estools/esrecurse,https://github.com/estools/esrecurse/issues,git+https://github.com/estools/esrecurse.git
library,acorn-jsx@5.3.2,,acorn-jsx,5.3.2,Modern~ fast React.js JSX parser,SHA-512,aeaf6cf893617f4202863b435f196527b838d68664e52957b69d0b1f0c80e5c7a3c27eef2a62a9e293eb8ba60478fbf63d4eb9b00b1e81b5ed2229e60c50d781,MIT,pkg:npm/acorn-jsx@5.3.2,https://github.com/acornjs/acorn-jsx,https://github.com/acornjs/acorn-jsx/issues,git+https://github.com/acornjs/acorn-jsx.git
library,acorn@8.11.2,,acorn,8.11.2,ECMAScript parser,SHA-512,9dcd00c73a7fd0520b2c456c9b87cdc0b0b032db6f844236eb742d54f41c6e97d9677b6cd212ec6463a913a73336589dec227d325c87f2b797929b1fdd8518e3,MIT,pkg:npm/acorn@8.11.2,https://github.com/acornjs/acorn,https://github.com/acornjs/acorn/issues,git+https://github.com/acornjs/acorn.git
library,esquery@1.5.0,,esquery,1.5.0,A query library for ECMAScript AST using a CSS selector like query language.,SHA-512,6102d7529940c09802c9d43bf08309cb064271ea2a935a07d3538445d48025cffb5360329708e14822c312dab083cd7589d212ffd7c85391a31bbdc882328c56,BSD-3-Clause,pkg:npm/esquery@1.5.0,https://github.com/estools/esquery/,https://github.com/estools/esquery/issues,git+https://github.com/estools/esquery.git
library,file-entry-cache@6.0.1,,file-entry-cache,6.0.1,Super simple cache for file metadata~ useful for process that work o a given series of files and that only need to repeat the job on the changed ones since the previous run of the process,SHA-512,ec6a6cfd75b299b2e4d902d82b8373a4c3ab623321748c57b88bf2d9006c2c4ea58eea1d2af7645acfdca72249dc25485691f43a2d47be0d68bdb3332dd14106,MIT,pkg:npm/file-entry-cache@6.0.1,https://github.com/royriojas/file-entry-cache#readme,https://github.com/royriojas/file-entry-cache/issues,git+https://github.com/royriojas/file-entry-cache.git
library,flat-cache@3.1.1,,flat-cache,3.1.1,A stupidly simple key/value storage using files to persist some data,SHA-512,fea3366f72d421a220be2050a2f4cbbe28dfc8e4173ed4919d12b6ea4b23d89eebccf21e71e3d422926c6784f4d9083ec62004288b392bc76c1c477e55a29afd,MIT,pkg:npm/flat-cache@3.1.1,https://github.com/juliangruber/brace-expansion,https://github.com/juliangruber/brace-expansion/issues,git://github.com/juliangruber/brace-expansion.git
library,flat-cache@3.1.1|rimraf@3.0.2,,rimraf,3.0.2,A deep deletion module for node (like `rm -rf`),SHA-512,25990931990018514f3f662a5d95cf6cc94c060b31cc4f082ece253085ffda8d0bf54070f4efd8de8eb0170fe2f582daa5c5095b0a9b8b791dc483dd0bad9320,ISC,pkg:npm/rimraf@3.0.2,https://github.com/isaacs/rimraf#readme,https://github.com/isaacs/rimraf/issues,git://github.com/isaacs/rimraf.git
library,flat-cache@3.1.1|glob@7.2.3,,glob,7.2.3,a little globber,SHA-512,9c5474ccba54d9809a471c28089bcbe94bc21f6245c85548bf04cbb087f6d40b8794cb240358614dd93e2e5609b4e958b7dbfa76fb330f604646a04bfa240af5,ISC,pkg:npm/glob@7.2.3,https://github.com/isaacs/node-glob#readme,https://github.com/isaacs/node-glob/issues,git://github.com/isaacs/node-glob.git
library,flat-cache@3.1.1|minimatch@3.1.2,,minimatch,3.1.2,a glob matcher in javascript,SHA-512,27ba7ade1462023c35343130c355bb8b7efe07222b3963b95d0400cd9dd539c2f43cdc9bc297e657f374e73140cf043d512c84717eaddd43be2b96aa0503881f,ISC,pkg:npm/minimatch@3.1.2,https://github.com/isaacs/minimatch#readme,https://github.com/isaacs/minimatch/issues,git://github.com/isaacs/minimatch.git
library,flat-cache@3.1.1|brace-expansion@1.1.11,,brace-expansion,1.1.11,Brace expansion as known from sh/bash,SHA-512,882b8f1c3160ac75fb1f6bc423fe71a73d3bcd21c1d344e9ba0aa1998b5598c3bae75f260ae44ca0e60595d101974835f3bb9fa3375a1e058a71815beb5a8688,MIT,pkg:npm/brace-expansion@1.1.11,https://github.com/juliangruber/brace-expansion,https://github.com/juliangruber/brace-expansion/issues,git://github.com/juliangruber/brace-expansion.git
library,flatted@3.2.9,,flatted,3.2.9,A super light and fast circular JSON parser.,SHA-512,dfacb10e7e47ece1594256b4fe314999b20a4dd6404079e009e746c62326a4d7c464cd2c744793f967332d0ae32ba0fba366a2c8b6039e4c3447724ad10bf545,ISC,pkg:npm/flatted@3.2.9,https://github.com/WebReflection/flatted#readme,https://github.com/WebReflection/flatted/issues,git+https://github.com/WebReflection/flatted.git
library,json-buffer@3.0.1,,json-buffer,3.0.1,JSON parse & stringify that supports binary via bops & base64,SHA-512,e1b57905f4769aa7d04c99be579b4f3dd7fe669ba1888bd3b8007983c91cad7399a534ff430c15456072c17d68cebea512e3dd6c7c70689966f46ea6236b1f49,MIT,pkg:npm/json-buffer@3.0.1,https://github.com/dominictarr/json-buffer,https://github.com/dominictarr/json-buffer/issues,git://github.com/dominictarr/json-buffer.git
library,graphemer@1.4.0,,graphemer,1.4.0,A JavaScript library that breaks strings into their individual user-perceived characters (including emojis!),SHA-512,12d2b0a0eea4c422fd58ee718a98874d9952cc19bb58b4fadbb4ea0bfb9545dd072a6abc357c9e6e7358c43a018bbc2df1e4d6ad4aca5c2395685abdc759206a,MIT,pkg:npm/graphemer@1.4.0,https://github.com/flmnt/graphemer,https://github.com/flmnt/graphemer/issues,git+https://github.com/flmnt/graphemer.git
library,json-stable-stringify-without-jsonify@1.0.1,,json-stable-stringify-without-jsonify,1.0.1,deterministic JSON.stringify() with custom sorting to get deterministic hashes from stringified results~ with no public domain dependencies,SHA-512,05d6e8cbe97bb40dce196e858f21475a43f92ee0728f54e4df72e3caad1ac72cdd93dfff2528b6bb77cfd504a677528dc2ae9538a606940bbcec28ac562afa3f,MIT,pkg:npm/json-stable-stringify-without-jsonify@1.0.1,https://github.com/samn/json-stable-stringify,https://github.com/samn/json-stable-stringify/issues,git://github.com/samn/json-stable-stringify.git
library,levn@0.4.1,,levn,0.4.1,Light ECMAScript (JavaScript) Value Notation - human written~ concise~ typed~ flexible,SHA-512,f9b4f6b87e04e4b184ee1fe7ddebdc4bfb109495c2a48a7aca6f0e589e5e57afbaec3b2a97f2da693eea24102ddabcdfa1aff94011818710e2c7574cb7691029,MIT,pkg:npm/levn@0.4.1,https://github.com/gkz/levn,https://github.com/gkz/levn/issues,git://github.com/gkz/levn.git
library,prelude-ls@1.2.1,,prelude-ls,1.2.1,prelude.ls is a functionally oriented utility library. It is powerful and flexible. Almost all of its functions are curried. It is written in~ and is the recommended base library for~ LiveScript.,SHA-512,be47033eb459a354192db9f944b18fa60fd698843ae6aa165a170629ffdbe5ea659246ab5f49bdcfca6909ab789a53aa52c5a9c8db9880edd5472ad81d2cd7e6,MIT,pkg:npm/prelude-ls@1.2.1,http://preludels.com,https://github.com/gkz/prelude-ls/issues,git://github.com/gkz/prelude-ls.git
library,type-check@0.4.0,,type-check,0.4.0,type-check allows you to check the types of JavaScript values at runtime with a Haskell like type syntax.,SHA-512,5e5794a1cf6ec065ea8d6c176944d9026ccc705679f39f10036befc7552be7121c8b15c83fef0b9c50e0469954df4bacead7aa765b2415fbbe69ee0aefd3a87b,MIT,pkg:npm/type-check@0.4.0,https://github.com/gkz/type-check,https://github.com/gkz/type-check/issues,git://github.com/gkz/type-check.git
library,natural-compare@1.4.0,,natural-compare,1.4.0,Compare strings containing a mix of letters and numbers in the way a human being would in sort order.,SHA-512,396343f1e8b756d342f61ed5eb4a9f7f7495a1b1ebf7de824f0831b9b832418129836f7487d2746eec8408d3497b19059b9b0e6a38791b5d7a45803573c64c4b,MIT,pkg:npm/natural-compare@1.4.0,https://github.com/litejs/natural-compare-lite#readme,https://github.com/litejs/natural-compare-lite/issues,git://github.com/litejs/natural-compare-lite.git
library,optionator@0.9.3,,optionator,0.9.3,option parsing and help generation,SHA-512,2630a8ca9a7e8ca9f5b6d105131c617ad08a789b7dce102002f7b91571e2c53bc50d6ff968492d5fd6ee7c128b45131d53b6cdb692df706bbde01ddc7442608e,MIT,pkg:npm/optionator@0.9.3,https://github.com/gkz/optionator,https://github.com/gkz/optionator/issues,git://github.com/gkz/optionator.git
library,@aashutoshrathi/word-wrap@1.2.6,@aashutoshrathi,word-wrap,1.2.6,Wrap words to a specified length.,SHA-512,d588ecd92bccf137e5111fce0f770e8e15963996f9f00dadef0a44d92f577c161388897e5c58501b66e3cb83eed48f8402508d533443603745c056142af5dc20,MIT,pkg:npm/%40aashutoshrathi/word-wrap@1.2.6,https://github.com/aashutoshrathi/word-wrap,https://github.com/aashutoshrathi/word-wrap/issues,git+https://github.com/aashutoshrathi/word-wrap.git
library,text-table@0.2.0,,text-table,0.2.0,borderless text tables with alignment,SHA-512,37ef148ac0170c693c3c55cfe07033551f676df995277cd82c05a24c8a2a0b9bf98ac8a786bfabe6e68ef3eeebdc131fb8d22e7c8b00ed176956069c0b6712a7,MIT,pkg:npm/text-table@0.2.0,https://github.com/substack/text-table,https://github.com/substack/text-table/issues,git://github.com/substack/text-table.git
library,standard-engine@15.1.0,,standard-engine,15.1.0,Wrap your standards in a tortilla and cover it in special sauce.,SHA-512,547cac7e8cb116efee913fbdbf8f5de01457228905459b87df3d55471cc502b65d8d2085a6ba3aac4214de38bb7b802802db927ca06488e9acac3a8a5b965247,MIT,pkg:npm/standard-engine@15.1.0,https://github.com/standard/standard-engine#readme,https://github.com/standard/standard-engine/issues,git+https://github.com/standard/standard-engine.git
library,pkg-conf@3.1.0,,pkg-conf,3.1.0,Get namespaced config from the closest package.json,SHA-512,9b43936d1ff954f34fa8ed6987a16a6e3ec7bfa414ee047fb505b8d19aab2f5ae380253ce56e82d5b267d0122db89aa747df0f5b3c3b67c847782843d56ae075,MIT,pkg:npm/pkg-conf@3.1.0,https://github.com/sindresorhus/path-exists#readme,https://github.com/sindresorhus/path-exists/issues,git+https://github.com/sindresorhus/path-exists.git
library,pkg-conf@3.1.0|find-up@3.0.0,,find-up,3.0.0,Find a file or directory by walking up parent directories,SHA-512,d720fa4662c8d5705fc6e82f391c25724e9fef9b582fe891d23ab0b0eacec4c672198a94b83849d25e005dd3b5897fc54ecf5c040304935816484c759126f296,MIT,pkg:npm/find-up@3.0.0,https://github.com/sindresorhus/find-up#readme,https://github.com/sindresorhus/find-up/issues,git+https://github.com/sindresorhus/find-up.git
library,pkg-conf@3.1.0|locate-path@3.0.0,,locate-path,3.0.0,Get the first path that exists on disk of multiple paths,SHA-512,ec03bbe3cc169c884da80b9ab72d995879101d148d7cf548b0f21fc043963b6d8099aa15ad66af94e70c4799f34cb358be9dfa5f6db4fe669a46cade7351bae4,MIT,pkg:npm/locate-path@3.0.0,https://github.com/sindresorhus/locate-path#readme,https://github.com/sindresorhus/locate-path/issues,git+https://github.com/sindresorhus/locate-path.git
library,pkg-conf@3.1.0|p-locate@3.0.0,,p-locate,3.0.0,Get the first fulfilled promise that satisfies the provided testing function,SHA-512,c7ed76c3f4e8fb81857e0261044a620dc2e8cd12467a063e122effcf4b522e4326c4664dc9b54c49f5a3f5a267f19e4573b74150d24e39580fbf61fb230ba549,MIT,pkg:npm/p-locate@3.0.0,https://github.com/sindresorhus/p-locate#readme,https://github.com/sindresorhus/p-locate/issues,git+https://github.com/sindresorhus/p-locate.git
library,pkg-conf@3.1.0|p-limit@2.3.0,,p-limit,2.3.0,Run multiple promise-returning & async functions with limited concurrency,SHA-512,ffff3c985592271f25c42cf07400014c92f6332581d76f9e218ecc0cbd92a8b98091e294f6ac51bd6b92c938e6dc5526a4110cb857dc90022a11a546503c5beb,MIT,pkg:npm/p-limit@2.3.0,https://github.com/sindresorhus/p-limit#readme,https://github.com/sindresorhus/p-limit/issues,git+https://github.com/sindresorhus/p-limit.git
library,pkg-conf@3.1.0|path-exists@3.0.0,,path-exists,3.0.0,Check if a path exists,SHA-512,6e90bb198c220d8438c182def8503c96146385008c7101ae4a0186a83920fd07ab456c3d0a61914f4892395452649dbd34c2d9808cea6a58c9eb7a1a2f834825,MIT,pkg:npm/path-exists@3.0.0,https://github.com/sindresorhus/path-exists#readme,https://github.com/sindresorhus/path-exists/issues,git+https://github.com/sindresorhus/path-exists.git
library,load-json-file@5.3.0,,load-json-file,5.3.0,Read and parse a JSON file,SHA-512,70918fe3425cfd55d4b29f3f3ab9f22b24d9d72eaffdda619b76e2a12f91aca5e32b6041eb01d477a269b591050c68066a1313f889e764ee62d448bd9a90bc07,MIT,pkg:npm/load-json-file@5.3.0,https://github.com/sindresorhus/type-fest#readme,https://github.com/sindresorhus/type-fest/issues,git+https://github.com/sindresorhus/type-fest.git
library,load-json-file@5.3.0|strip-bom@3.0.0,,strip-bom,3.0.0,Strip UTF-8 byte order mark (BOM) from a string,SHA-512,bdabc03115ce80154d17a9f210498bdc304ad7d891a437282305beb3043e09b1a2bbb963bbab7e264940d4c1f07a85ad69d82de0849552c5cbc83ab7e1d75cc0,MIT,pkg:npm/strip-bom@3.0.0,https://github.com/sindresorhus/strip-bom#readme,https://github.com/sindresorhus/strip-bom/issues,git+https://github.com/sindresorhus/strip-bom.git
library,load-json-file@5.3.0|type-fest@0.3.1,,type-fest,0.3.1,A collection of essential TypeScript types,SHA-512,7141899c276be124db78f0a0a8d15ba553427a96be900568849b35b0b871cdd1fe82712839df1585b61aee90f7cd9606894456336c731082377d07118b30e461,,pkg:npm/type-fest@0.3.1,https://github.com/sindresorhus/type-fest#readme,https://github.com/sindresorhus/type-fest/issues,git+https://github.com/sindresorhus/type-fest.git
library,is-arrayish@0.2.1,,is-arrayish,0.2.1,Determines if an object can be used as an array,SHA-512,cf3d3a4bcb74a33a035cc1beb9b7b6eb37824cd5dc2883c96498bc841ac5e227422e6b38086f50b4aeea065d5ba22e4e0f31698ecc1be493e61c26cca63698ce,MIT,pkg:npm/is-arrayish@0.2.1,https://github.com/qix-/node-is-arrayish#readme,https://github.com/qix-/node-is-arrayish/issues,git+https://github.com/qix-/node-is-arrayish.git
library,json-parse-better-errors@1.0.2,,json-parse-better-errors,1.0.2,JSON.parse with context information on error,SHA-512,9abab264a7d7e4484bee1bea715e961b5c988e78deb980f30e185c00052babc3e8f3934140124ff990d44fbe6a650f7c22452806a76413192e90e53b4ecdb0af,MIT,pkg:npm/json-parse-better-errors@1.0.2,https://github.com/zkat/json-parse-better-errors#readme,https://github.com/zkat/json-parse-better-errors/issues,git+https://github.com/zkat/json-parse-better-errors.git
library,pify@4.0.1,,pify,4.0.1,Promisify a callback-style function,SHA-512,b81f3490115bfed7ddebc6d595e1bd4f9186b063e326b2c05294793d922b8419c86914d0463a9d252b082a438fe8e00815b8fb18eadcb9d739a4d8d9fa0795da,MIT,pkg:npm/pify@4.0.1,https://github.com/sindresorhus/pify#readme,https://github.com/sindresorhus/pify/issues,git+https://github.com/sindresorhus/pify.git
library,xdg-basedir@4.0.0,,xdg-basedir,4.0.0,Get XDG Base Directory paths,SHA-512,3d23611090de8d9615ee1e7406884bd3d12bf5568879faf62cc01fdce126a429233a2df8798c906005d44e3110b5925329c17413650a4e1fa8b032ec80d8a6f5,MIT,pkg:npm/xdg-basedir@4.0.0,https://github.com/sindresorhus/xdg-basedir#readme,https://github.com/sindresorhus/xdg-basedir/issues,git+https://github.com/sindresorhus/xdg-basedir.git
library,version-guard@1.1.1,,version-guard,1.1.1,Used to ensure modern CLI scripts fail silently on old js versions. Useful for static analysis tools and similar,SHA-512,30640b5fcf54c66607803bdc5f28c123471b9a85beb7f740343a6934fae7a3ae2b62bf271f84874ae12542e498757184b34994cdd41ed4163e16154f36c02625,0BSD,pkg:npm/version-guard@1.1.1,http://github.com/voxpelli/version-guard,https://github.com/voxpelli/version-guard/issues,git://github.com/voxpelli/version-guard.git
library,tap-spec@5.0.0,,tap-spec,5.0.0,Formatted TAP output like Mocha's spec reporter,SHA-512,ccc0d526213923a6385c68e5b9e1972485f660891b0cde386eba19967ca94f7f078ff7337ce5ebb331cd349045fc35d1f27fb1ea06df4b1ebcc74e242041ddaf,MIT,pkg:npm/tap-spec@5.0.0,https://github.com/rvagg/through2#readme,https://github.com/rvagg/through2/issues,git+https://github.com/rvagg/through2.git
library,tap-spec@5.0.0|chalk@1.1.3,,chalk,1.1.3,Terminal string styling done right. Much color.,SHA-512,53795154b31296c09f8ea60f6cbc95bf5d4cf423d6e08ef6f1de9308a300389b9e11e07dffca3e792b0c9f13c90fe43e2bdd3db1d11283b0beb489281faa27d4,MIT,pkg:npm/chalk@1.1.3,https://github.com/chalk/chalk#readme,https://github.com/chalk/chalk/issues,git+https://github.com/chalk/chalk.git
library,tap-spec@5.0.0|ansi-styles@2.2.1,,ansi-styles,2.2.1,ANSI escape codes for styling strings in the terminal,SHA-512,92609ebc582146258cec7079cd33d42e5e2bf5b5454968f3eb6321aa2cc3194aead8d5ae34c432bafe2d1c7a0a247b3af4cfcc17ae2511c1dd608a1cadd59060,MIT,pkg:npm/ansi-styles@2.2.1,https://github.com/chalk/ansi-styles#readme,https://github.com/chalk/ansi-styles/issues,git+https://github.com/chalk/ansi-styles.git
library,tap-spec@5.0.0|escape-string-regexp@1.0.5,,escape-string-regexp,1.0.5,Escape RegExp special characters,SHA-512,bdb468ac1e455105af95ad7a53c47faa06852326b6a86cf00eb366099b982ab6dd494306e88d5908641179f911561b8e9081959deec1437e4349fa35aaf26a16,MIT,pkg:npm/escape-string-regexp@1.0.5,https://github.com/sindresorhus/escape-string-regexp#readme,https://github.com/sindresorhus/escape-string-regexp/issues,git+https://github.com/sindresorhus/escape-string-regexp.git
